"id_discente","curso","turno","ano_ingresso","idade_ingresso","escola_publica","forma_ingresso","acao_afirmativa","sexo","cor_raca","estado_civil","media_global_aluno","media_global_curso","percentual_integralizado","trancamentos","mobilidade","total_componentes","total_reprovacao","total_aprovacao","percentagem_frequencia","percentagem_reprovacao","reprovacoes_rm","reprovacoes_rf","reprovacoes_rmf","percentagem_aprovacao","qtd_semestres","motivo_inativacao","status"
800809,"Ciência Da Computação","Integral",2015,18,"Sim","Sisu","RI-PPI","Masculino","Preto","Solteiro(A)",5.17,5.03,42.22,1,0,38,19,19,84.30,50,14,0,5,50,12,"Ativo","Ativo"
800811,"Sistemas De Informação","Noturno",2015,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",5.8,5.32,88.9,0,0,52,16,36,77.01,30.77,10,0,6,69.23,11,"Ativo","Ativo"
800949,"Sistemas De Informação","Noturno",2015,31,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",0.72,5.32,2.13,0,0,29,28,1,26.19,96.55,3,0,25,3.45,9,"Excluído","Excluído"
801123,"Ciência Da Computação","Integral",2015,19,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",4.9,5.03,54.38,0,0,45,23,22,81.17,51.11,20,0,3,48.89,10,"Ativo","Ativo"
801400,"Sistemas De Informação","Noturno",2015,18,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",1.52,5.32,4.26,1,0,11,9,2,32.10,81.82,0,0,9,18.18,4,"Excluído","Excluído"
801578,"Sistemas De Informação","Noturno",2015,19,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Preto","Solteiro(A)",5.95,5.32,100,0,0,49,13,36,79.86,26.53,5,0,8,73.47,11,"Ativo","Ativo"
801746,"Ciência Da Computação","Integral",2015,16,"Não","Sisu","Ampla Concorrência","Feminino","Pardo","Solteiro(A)",7.52,5.03,100,0,0,54,7,47,92.87,12.96,7,0,0,87.04,10,"Conclusão","Graduado"
801804,"Sistemas De Informação","Noturno",2015,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",0,5.32,0,0,0,0,0,0,0.00,0,0,0,0,0,0,"Excluído","Excluído"
801806,"Sistemas De Informação","Noturno",2015,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",7.22,5.32,10.66,0,0,5,0,5,93.13,0,0,0,0,100,1,"Mudança de curso","Excluído"
801809,"Sistemas De Informação","Noturno",2015,24,"Não","Sisu","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",5.05,5.32,51.2,0,0,45,22,23,72.70,48.89,7,0,15,51.11,11,"Ativo","Ativo"
801816,"Sistemas De Informação","Noturno",2015,19,"Não","Sisu","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",1.9,5.32,0,0,0,1,1,0,18.75,100,0,0,1,0,1,"Excluído","Excluído"
801822,"Sistemas De Informação","Noturno",2015,27,"Não","Sisu","Ampla Concorrência","Feminino","Não Informado","Solteiro(A)",1.44,5.32,0,0,0,5,5,0,44.38,100,0,0,5,0,1,"Excluído","Excluído"
801997,"Ciência Da Computação","Integral",2015,20,"Sim","Sisu","RI-PPI","Feminino","Pardo","Solteiro(A)",0,5.03,0,0,0,0,0,0,0.00,0,0,0,0,0,0,"Excluído","Excluído"
802019,"Ciência Da Computação","Integral",2015,18,"Não","Sisu","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",2.42,5.03,0,0,0,5,5,0,63.75,100,1,0,4,0,1,"Excluído","Excluído"
802034,"Ciência Da Computação","Integral",2015,20,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",6.4,5.03,75.99,0,0,48,11,37,79.92,22.92,7,0,4,77.08,11,"Ativo","Ativo"
802047,"Ciência Da Computação","Integral",2015,18,"Sim","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6,5.03,64.89,0,0,36,13,23,88.82,36.11,13,0,0,63.89,10,"Ativo","Ativo"
802057,"Ciência Da Computação","Integral",2015,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.02,5.03,70.21,1,0,45,12,33,86.18,26.67,12,0,0,73.33,10,"Ativo","Ativo"
802068,"Ciência Da Computação","Integral",2015,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",3.59,5.03,26.59,0,0,49,36,13,78.63,73.47,25,0,11,26.53,11,"Ativo","Ativo"
802161,"Engenharia De Software","Noturno",2015,22,"Não","Sisu","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",5.83,5.48,82,3,0,33,8,25,79.98,24.24,1,1,6,75.76,8,"Ativo","Ativo"
802217,"Ciência Da Computação","Integral",2015,18,"Não","Sisu","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.03,0,0,0,5,5,0,6.25,100,0,0,5,0,1,"Excluído","Excluído"
802237,"Sistemas De Informação","Noturno",2015,54,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Outro",1.8,5.32,4.26,4,0,11,9,2,38.07,81.82,1,0,8,18.18,3,"Excluído","Excluído"
802841,"Engenharia De Software","Noturno",2015,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.45,5.48,70.56,0,0,52,20,32,78.76,38.46,12,0,8,61.54,11,"Ativo","Ativo"
802846,"Engenharia De Software","Noturno",2015,17,"Não","Sisu","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",5.84,5.48,94,0,0,60,18,42,83.57,30,12,0,6,70,13,"Ativo","Ativo"
802852,"Engenharia De Software","Noturno",2015,21,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",7.7,5.48,100,0,0,49,5,44,93.55,10.2,5,0,0,89.8,9,"Conclusão","Graduado"
802862,"Engenharia De Software","Noturno",2015,25,"Sim","Sisu","RI-PPI","Masculino","Preto","Solteiro(A)",1.61,5.48,2,0,0,7,6,1,40.18,85.71,0,0,6,14.29,2,"Excluído","Excluído"
802865,"Engenharia De Software","Noturno",2015,20,"Sim","Sisu","RS","Masculino","Pardo","Solteiro(A)",5.92,5.48,74,3,0,38,9,29,76.03,23.68,1,0,8,76.32,9,"Ativo","Ativo"
802876,"Engenharia De Software","Noturno",2015,18,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",6.23,5.48,78,0,0,56,19,37,88.77,33.93,18,0,1,66.07,13,"Ativo","Ativo"
802882,"Engenharia De Software","Noturno",2015,21,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",4.79,5.48,28,3,0,33,19,14,75.14,57.58,11,0,8,42.42,9,"Ativo","Ativo"
803013,"Ciência Da Computação","Integral",2015,19,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",3.82,5.03,25.53,2,0,35,22,13,85.94,62.86,19,0,3,37.14,9,"Ativo","Ativo"
803017,"Ciência Da Computação","Integral",2015,25,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",0.71,5.03,23.4,4,0,10,9,1,77.03,90,4,0,5,10,4,"Excluído","Excluído"
803022,"Ciência Da Computação","Integral",2015,18,"Sim","Sisu","RI","Masculino","Branco","Solteiro(A)",6.74,5.03,100,0,0,55,10,45,93.25,18.18,10,0,0,81.82,11,"Ativo","Ativo"
803023,"Sistemas De Informação","Noturno",2015,36,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Casado(A)",4.42,5.32,11.73,4,0,4,2,2,92.41,50,2,0,0,50,1,"Excluído","Excluído"
803029,"Ciência Da Computação","Integral",2015,19,"Sim","Sisu","RS","Masculino","Pardo","Solteiro(A)",3.23,5.03,10.9,3,0,20,14,6,80.78,70,9,0,5,30,6,"Excluído","Excluído"
803034,"Sistemas De Informação","Noturno",2015,19,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",7.36,5.32,92,0,0,46,5,41,88.19,10.87,4,0,1,89.13,11,"Ativo","Ativo"
803037,"Ciência Da Computação","Integral",2015,22,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",1.81,5.03,8.51,4,0,16,12,4,58.79,75,2,0,10,25,6,"Ativo","Ativo"
803047,"Sistemas De Informação","Noturno",2015,19,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",5.35,5.32,12.8,0,0,10,4,6,84.38,40,3,0,1,60,2,"Excluído","Excluído"
803049,"Ciência Da Computação","Integral",2015,22,"Sim","Sisu","RI","Masculino","Pardo","Solteiro(A)",2.32,5.03,6.38,1,0,13,9,4,52.17,69.23,3,0,6,30.77,4,"Excluído","Excluído"
803055,"Ciência Da Computação","Integral",2015,19,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",5.47,5.03,7.51,3,0,9,5,4,97.57,55.56,5,0,0,44.44,2,"Excluído","Excluído"
803056,"Sistemas De Informação","Noturno",2015,21,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",5.67,5.32,80.63,0,0,51,16,35,87.39,31.37,14,0,2,68.63,11,"Ativo","Ativo"
803062,"Ciência Da Computação","Integral",2015,21,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",5.02,5.03,14.89,2,0,14,7,7,75.67,50,3,0,4,50,4,"Excluído","Excluído"
803067,"Ciência Da Computação","Integral",2015,24,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",3.92,5.03,34.04,0,0,43,26,17,70.13,60.47,12,0,14,39.53,10,"Ativo","Ativo"
803068,"Sistemas De Informação","Noturno",2015,20,"Sim","Sisu","RS-PPI","Feminino","Preto","Outro",6.09,5.32,75.56,0,0,47,17,30,77.59,36.17,11,0,6,63.83,10,"Ativo","Ativo"
803072,"Ciência Da Computação","Integral",2015,18,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",3.41,5.03,17.02,3,0,31,23,8,84.78,74.19,20,0,3,25.81,7,"Ativo","Ativo"
803082,"Ciência Da Computação","Integral",2015,18,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",6.09,5.03,89.22,0,0,55,20,35,89.17,36.36,20,0,0,63.64,13,"Ativo","Ativo"
803084,"Sistemas De Informação","Noturno",2015,19,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",3.68,5.32,30.93,2,0,36,21,15,78.69,58.33,15,0,6,41.67,9,"Ativo","Ativo"
803089,"Ciência Da Computação","Integral",2015,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.57,5.03,80.79,0,0,48,11,37,78.13,22.92,9,0,2,77.08,12,"Ativo","Ativo"
803092,"Sistemas De Informação","Noturno",2015,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",6.44,5.32,10.66,0,0,5,0,5,96.88,0,0,0,0,100,1,"Mudança de curso","Excluído"
803103,"Sistemas De Informação","Noturno",2015,23,"Não","Sisu","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",6.74,5.32,96.5,2,0,26,3,23,93.44,11.54,3,0,0,88.46,9,"Ativo","Ativo"
803107,"Ciência Da Computação","Integral",2015,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",6.14,5.03,15.95,0,0,14,6,8,94.64,42.86,6,0,0,57.14,3,"Mudança de curso","Excluído"
803117,"Sistemas De Informação","Noturno",2015,19,"Não","Sisu","Ampla Concorrência","Feminino","Pardo","Solteiro(A)",6.31,5.32,80.8,0,0,46,13,33,89.39,28.26,13,0,0,71.74,10,"Ativo","Ativo"
803126,"Ciência Da Computação","Integral",2015,27,"Sim","Sisu","Ampla Concorrência","Feminino","Branco","Casado(A)",5.72,5.03,40.35,3,0,22,7,15,76.68,31.82,7,0,0,68.18,7,"Ativo","Ativo"
803130,"Sistemas De Informação","Noturno",2015,22,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",5.6,5.32,10.66,0,0,10,5,5,83.44,50,4,0,1,50,2,"Excluído","Excluído"
803135,"Ciência Da Computação","Integral",2015,20,"Não","Sisu","Ampla Concorrência","Masculino","Amarelo","Solteiro(A)",2.23,5.03,6.38,4,0,15,12,3,79.45,80,8,0,4,20,6,"Ativo","Ativo"
803146,"Ciência Da Computação","Integral",2015,18,"Sim","Sisu","Ampla Concorrência","Feminino","Branco","Solteiro(A)",4.84,5.03,13.66,4,0,17,11,6,84.38,64.71,9,0,2,35.29,6,"Ativo","Ativo"
803155,"Sistemas De Informação","Noturno",2015,21,"Sim","Sisu","RS-PPI","Masculino","Preto","Outro",4.16,5.32,22.66,2,0,24,15,9,78.00,62.5,10,0,5,37.5,8,"Ativo","Ativo"
803156,"Ciência Da Computação","Integral",2015,18,"Sim","Sisu","Ampla Concorrência","Masculino","Amarelo","Solteiro(A)",6.43,5.03,89.36,0,0,54,14,40,87.04,25.93,10,0,4,74.07,10,"Ativo","Ativo"
803172,"Sistemas De Informação","Noturno",2015,17,"Sim","Sisu","RI-PPI","Masculino","Preto","Outro",7.21,5.32,100,0,0,50,7,43,88.00,14,5,0,2,86,11,"Ativo","Ativo"
803187,"Sistemas De Informação","Noturno",2015,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",4.37,5.32,39.46,0,0,44,25,19,76.68,56.82,16,0,9,43.18,10,"Ativo","Ativo"
803200,"Sistemas De Informação","Noturno",2015,21,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",7.91,5.32,100,0,0,46,2,44,88.50,4.35,2,0,0,95.65,9,"Conclusão","Graduado"
804195,"Sistemas De Informação","Noturno",2015,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",0.06,5.32,0,0,0,5,5,0,22.50,100,0,0,5,0,1,"Excluído","Excluído"
804201,"Sistemas De Informação","Noturno",2015,25,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",8.03,5.32,39.1,3,0,19,2,17,92.98,10.53,2,0,0,89.47,4,"Excluído","Excluído"
804224,"Sistemas De Informação","Noturno",2015,18,"Sim","Sisu","RS","Masculino","Pardo","Solteiro(A)",0,5.32,0,0,0,0,0,0,0.00,0,0,0,0,0,0,"Excluído","Excluído"
804227,"Ciência Da Computação","Integral",2015,19,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",5,5.03,46.8,2,0,29,16,13,81.80,55.17,15,0,1,44.83,10,"Ativo","Ativo"
804231,"Sistemas De Informação","Noturno",2015,31,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Indígeno","Solteiro(A)",1.38,5.32,0,0,0,5,5,0,72.50,100,3,0,2,0,1,"Excluído","Excluído"
804377,"Ciência Da Computação","Integral",2016,18,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",2.18,5.03,8.51,0,0,18,14,4,48.96,77.78,2,0,12,22.22,4,"Excluído","Excluído"
804395,"Engenharia De Software","Noturno",2016,19,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",8.02,5.48,100,0,0,45,2,43,95.14,4.44,2,0,0,95.56,9,"Conclusão","Graduado"
804397,"Ciência Da Computação","Integral",2016,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",8.69,5.03,100,0,0,45,0,45,92.33,0,0,0,0,100,8,"Conclusão","Graduado"
804404,"Ciência Da Computação","Integral",2016,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",7.88,5.03,100,0,0,46,2,44,88.22,4.35,2,0,0,95.65,10,"Conclusão","Graduado"
804406,"Engenharia De Software","Noturno",2016,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.92,5.48,8,1,0,5,1,4,94.38,20,1,0,0,80,1,"Excluído","Excluído"
804418,"Ciência Da Computação","Integral",2016,18,"Sim","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",8.23,5.03,100,0,0,47,2,45,94.56,4.26,2,0,0,95.74,9,"Ativo","Ativo"
804426,"Ciência Da Computação","Integral",2016,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",7.78,5.03,96.8,0,0,46,2,44,87.71,4.35,2,0,0,95.65,9,"Ativo","Ativo"
804433,"Engenharia De Software","Noturno",2016,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",4.8,5.48,32,0,0,42,26,16,82.96,61.9,20,0,6,38.1,9,"Ativo","Ativo"
804455,"Sistemas De Informação","Noturno",2016,20,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",5.74,5.32,67.46,0,0,44,17,27,89.19,38.64,15,0,2,61.36,10,"Ativo","Ativo"
804460,"Engenharia De Software","Noturno",2016,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",0.1,5.48,0,0,0,5,5,0,24.69,100,0,0,5,0,1,"Excluído","Excluído"
804463,"Ciência Da Computação","Integral",2016,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",8.2,5.03,98.4,0,0,43,0,43,90.35,0,0,0,0,100,9,"Ativo","Ativo"
804467,"Ciência Da Computação","Integral",2016,19,"Não","Sisu","Ampla Concorrência","Feminino","Branco","Solteiro(A)",4.09,5.03,1.92,3,0,5,4,1,94.69,80,4,0,0,20,1,"Excluído","Excluído"
804478,"Ciência Da Computação","Integral",2016,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",8.79,5.03,80.67,0,0,40,0,40,89.73,0,0,0,0,100,9,"Ativo","Ativo"
804497,"Ciência Da Computação","Integral",2016,18,"Não","Sisu","Ampla Concorrência","Feminino","Pardo","Solteiro(A)",3.72,5.03,7.44,1,0,11,7,4,79.83,63.64,4,0,3,36.36,3,"Excluído","Excluído"
804509,"Engenharia De Software","Noturno",2016,21,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",7.38,5.48,100,0,0,44,3,41,79.62,6.82,2,0,1,93.18,8,"Conclusão","Graduado"
804521,"Ciência Da Computação","Integral",2016,18,"Sim","Sisu","RS","Masculino","Pardo","Solteiro(A)",2.16,5.03,0,0,0,5,5,0,67.50,100,3,0,2,0,1,"Excluído","Excluído"
804530,"Ciência Da Computação","Integral",2016,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.07,5.03,54.35,0,0,40,16,24,93.91,40,15,0,1,60,9,"Ativo","Ativo"
804558,"Ciência Da Computação","Integral",2016,19,"Sim","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.66,5.03,13.82,0,0,13,4,9,90.27,30.77,4,0,0,69.23,4,"Mudança de curso","Excluído"
804561,"Ciência Da Computação","Integral",2016,21,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",9.26,5.03,10.63,4,0,5,0,5,99.38,0,0,0,0,100,1,"Excluído","Excluído"
804570,"Engenharia De Software","Noturno",2016,17,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",8.3,5.48,100,0,0,43,0,43,91.97,0,0,0,0,100,8,"Conclusão","Graduado"
804585,"Ciência Da Computação","Integral",2016,23,"Sim","Sisu","RS-PPI","Feminino","Pardo","Solteiro(A)",4.32,5.03,24.12,2,0,30,19,11,87.64,63.33,19,0,0,36.67,6,"Ativo","Ativo"
804598,"Engenharia De Software","Noturno",2016,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",4.59,5.48,10,2,0,10,5,5,81.56,50,3,0,2,50,2,"Excluído","Excluído"
804601,"Sistemas De Informação","Noturno",2016,35,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",4.07,5.32,35.2,0,0,37,22,15,76.62,59.46,13,0,9,40.54,8,"Ativo","Ativo"
804605,"Ciência Da Computação","Integral",2016,18,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",0,5.03,0,0,0,0,0,0,0.00,0,0,0,0,0,0,"Excluído","Excluído"
804616,"Ciência Da Computação","Integral",2016,18,"Sim","Sisu","RS-PPI","Masculino","Preto","Solteiro(A)",6.41,5.03,89.36,0,0,48,9,39,89.35,18.75,7,0,2,81.25,9,"Ativo","Ativo"
804651,"Ciência Da Computação","Integral",2016,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",5.43,5.03,50.59,0,0,37,13,24,83.36,35.14,9,0,4,64.86,8,"Mudança de curso","Excluído"
804692,"Ciência Da Computação","Integral",2016,18,"Não","Sisu","Ampla Concorrência","Feminino","Branco","Solteiro(A)",3.39,5.03,12.76,4,0,21,15,6,70.54,71.43,7,0,8,28.57,5,"Ativo","Ativo"
804717,"Engenharia De Software","Noturno",2016,18,"Não","Sisu","Ampla Concorrência","Feminino","Pardo","Solteiro(A)",8.73,5.48,100,0,0,42,0,42,86.26,0,0,0,0,100,9,"Ativo","Ativo"
804718,"Engenharia De Software","Noturno",2016,18,"Sim","Sisu","RS","Masculino","Pardo","Solteiro(A)",6.08,5.48,77.21,0,0,51,14,37,85.82,27.45,12,0,2,72.55,11,"Ativo","Ativo"
804737,"Ciência Da Computação","Integral",2016,19,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",6.22,5.03,19.14,1,0,14,5,9,95.76,35.71,5,0,0,64.29,3,"Transferência","Excluído"
804755,"Ciência Da Computação","Integral",2016,19,"Não","Sisu","Ampla Concorrência","Feminino","Branco","Solteiro(A)",8.51,5.03,100,0,0,46,0,46,93.14,0,0,0,0,100,8,"Conclusão","Graduado"
804756,"Engenharia De Software","Noturno",2016,17,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.22,5.48,58.56,0,0,44,21,23,75.95,47.73,14,0,7,52.27,9,"Ativo","Ativo"
804779,"Ciência Da Computação","Integral",2016,18,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",5.25,5.03,8.51,0,0,6,2,4,88.54,33.33,2,0,0,66.67,2,"Mudança de curso","Excluído"
804832,"Ciência Da Computação","Integral",2016,18,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",2.45,5.03,2.88,1,0,9,7,2,70.60,77.78,3,0,4,22.22,2,"Excluído","Excluído"
804837,"Engenharia De Software","Noturno",2016,21,"Sim","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.21,5.48,51.84,1,0,44,20,24,79.58,45.45,9,0,11,54.55,8,"Ativo","Ativo"
804846,"Sistemas De Informação","Noturno",2016,25,"Sim","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",4.87,5.32,50.36,0,0,44,23,21,82.05,52.27,15,0,8,47.73,10,"Ativo","Ativo"
804861,"Engenharia De Software","Noturno",2016,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",7.85,5.48,100,0,0,46,1,45,91.75,2.17,1,0,0,97.83,8,"Conclusão","Graduado"
