id_discente;curso;turno;ano_ingresso;idade_ingresso;escola_publica;forma_ingresso;acao_afirmativa;sexo;cor_raca;estado_civil;media_global_aluno;media_global_curso;percentual_integralizado;trancamentos;mobilidade;total_componentes;total_reprovacao;total_aprovacao;percentagem_frequencia;percentagem_reprovacao;reprovacoes_rm;reprovacoes_rf;reprovacoes_rmf;percentagem_aprovacao;qtd_semestres;motivo_inativacao;status;faixa_etaria;acao_afirmativa_
782105;Ciência Da Computação;Integral;2012;20;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.0;5.03;0.0;0;0.0;5;5;0;30.63;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 19 e 21;0
782111;Ciência Da Computação;Integral;2012;23;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);2.4;5.03;0.0;1;0.0;14;10;4;42.19;71.43;2;0;8;28.57;3;Excluído;Excluído;Entre 21 e 24;1
782141;Ciência Da Computação;Integral;2012;18;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);2.85;5.03;21.27;1;0.0;28;20;8;72.63;71.43;9;0;11;28.57;7;Excluído;Excluído;Até 18;1
782144;Ciência Da Computação;Integral;2012;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);3.57;5.03;71.27;0;0.0;85;56;29;78.29;65.88;43;0;13;34.12;16;Excluído;Excluído;Entre 19 e 21;0
782154;Ciência Da Computação;Integral;2012;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);2.36;5.03;11.7;0;0.0;29;21;8;71.31;72.41;10;0;11;27.59;6;Excluído;Excluído;Até 18;0
782160;Sistemas De Informação;Noturno;2012;31;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Casado(A);3.8;5.32;13.86;1;0.0;10;4;6;67.29;40.0;1;0;3;60.0;4;Excluído;Excluído;Entre 31 e 40;0
782165;Sistemas De Informação;Noturno;2012;28;Não;Portador De Diploma;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);7.04;5.32;39.46;1;0.0;20;2;18;84.43;10.0;0;0;2;90.0;7;Excluído;Excluído;Entre 28 e 30;0
782191;Ciência Da Computação;Integral;2012;25;Não;Processo Seletivo;Ampla Concorrência;Masculino;Preto;Solteiro(A);3.1;5.03;24.46;0;0.0;48;36;12;68.13;75.0;11;0;25;25.0;11;Mudança de curso;Excluído;Entre 25 e 27;0
782199;Ciência Da Computação;Integral;2012;22;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);6.13;5.03;100.0;1;0.0;34;8;26;88.43;23.53;5;0;3;76.47;7;Conclusão;Graduado;Entre 21 e 24;0
782200;Ciência Da Computação;Integral;2012;21;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);5.17;5.03;86.17;1;0.0;52;23;29;82.79;44.23;12;0;11;55.77;12;Excluído;Excluído;Entre 19 e 21;1
782216;Sistemas De Informação;Noturno;2012;20;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.59;5.32;40.53;1;0.0;29;12;17;71.49;41.38;4;1;7;58.62;8;Excluído;Excluído;Entre 19 e 21;0
782247;Engenharia De Software;Noturno;2012;22;Sim;Processo Seletivo;Ampla Concorrência;Feminino;Pardo;Solteiro(A);7.2;5.48;100.0;0;0.0;43;4;39;77.38;9.3;1;1;2;90.7;10;Conclusão;Graduado;Entre 21 e 24;0
782248;Engenharia De Software;Noturno;2012;19;Sim;Processo Seletivo;Ampla Concorrência;Feminino;Branco;Solteiro(A);4.26;5.48;56.0;1;0.0;47;25;22;65.39;53.19;5;1;19;46.81;10;Excluído;Excluído;Entre 19 e 21;0
782249;Engenharia De Software;Noturno;2012;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);8.24;5.48;100.0;0;0.0;45;1;44;92.74;2.22;1;0;0;97.78;8;Conclusão;Graduado;Até 18;0
782250;Engenharia De Software;Noturno;2012;19;Não;Processo Seletivo;Ampla Concorrência;Feminino;Branco;Solteiro(A);7.31;5.48;100.0;0;0.0;48;3;45;88.61;6.25;2;0;1;93.75;11;Conclusão;Graduado;Entre 19 e 21;0
782252;Engenharia De Software;Noturno;2012;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);6.6;5.48;100.0;0;0.0;53;9;44;91.61;16.98;9;0;0;83.02;13;Conclusão;Graduado;Até 18;0
782253;Engenharia De Software;Noturno;2012;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.0;5.48;0.0;0;0.0;10;5;5;65.31;50.0;1;0;4;50.0;2;Excluído;Excluído;Até 18;0
782254;Engenharia De Software;Noturno;2012;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);6.15;5.48;100.0;0;0.0;61;18;43;84.65;29.51;14;0;4;70.49;14;Conclusão;Graduado;Até 18;0
782255;Engenharia De Software;Noturno;2012;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.08;5.48;100.0;0;0.0;75;32;43;80.06;42.67;19;0;13;57.33;16;Conclusão;Graduado;Entre 19 e 21;0
782287;Sistemas De Informação;Noturno;2012;19;Sim;Sisu;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Entre 19 e 21;0
782288;Sistemas De Informação;Noturno;2012;26;Sim;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.0;5.32;0.0;0;0.0;5;5;0;20.0;100.0;1;0;4;0.0;1;Excluído;Excluído;Entre 25 e 27;0
782382;Ciência Da Computação;Integral;2012;20;Sim;Sisu;Ampla Concorrência;Feminino;Branco;Solteiro(A);5.48;5.03;56.38;1;2.0;37;10;27;90.45;27.03;7;0;3;72.97;8;Excluído;Excluído;Entre 19 e 21;0
782468;Ciência Da Computação;Integral;2012;21;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.0;5.03;0.0;0;0.0;5;4;1;41.25;80.0;1;0;3;20.0;1;Excluído;Excluído;Entre 19 e 21;0
782470;Ciência Da Computação;Integral;2012;18;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);3.96;5.03;52.26;1;0.0;54;32;22;67.69;59.26;12;0;20;40.74;12;Excluído;Excluído;Até 18;1
782471;Sistemas De Informação;Noturno;2012;20;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.48;5.32;30.93;0;0.0;28;16;12;76.75;57.14;7;0;9;42.86;8;Excluído;Excluído;Entre 19 e 21;0
782499;Sistemas De Informação;Noturno;2012;18;Não;Processo Seletivo;Ampla Concorrência;Feminino;Pardo;Solteiro(A);0.0;5.32;0.0;0;0.0;18;3;15;82.76;16.67;0;0;3;83.33;6;Excluído;Excluído;Até 18;0
782534;Ciência Da Computação;Integral;2012;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.37;5.03;50.0;1;0.0;51;27;24;71.54;52.94;12;1;14;47.06;10;Excluído;Excluído;Até 18;0
782535;Ciência Da Computação;Integral;2012;17;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);7.05;5.03;100.0;0;2.0;49;9;40;89.56;18.37;7;0;2;81.63;9;Conclusão;Graduado;Até 18;0
782599;Sistemas De Informação;Noturno;2012;36;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Casado(A);6.01;5.32;100.0;0;0.0;63;19;44;84.26;30.16;10;0;9;69.84;17;Conclusão;Graduado;Entre 31 e 40;0
782614;Sistemas De Informação;Noturno;2012;35;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Casado(A);5.68;5.32;56.53;1;0.0;36;10;26;74.89;27.78;2;0;8;72.22;11;Excluído;Excluído;Entre 31 e 40;0
782634;Engenharia De Software;Noturno;2012;20;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.8;5.48;100.0;0;0.0;69;26;43;84.78;37.68;24;0;2;62.32;17;Conclusão;Graduado;Entre 19 e 21;0
782735;Engenharia De Software;Noturno;2012;19;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.84;5.48;77.0;1;0.0;66;28;38;71.4;42.42;10;2;16;57.58;16;Ativo;Ativo;Entre 19 e 21;0
782762;Engenharia De Software;Noturno;2012;20;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);0.0;5.48;0.0;1;0.0;5;4;1;92.19;80.0;4;0;0;20.0;2;Excluído;Excluído;Entre 19 e 21;1
782795;Engenharia De Software;Noturno;2012;20;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);4.48;5.48;100.0;0;0.0;73;32;41;73.18;43.84;16;0;16;56.16;18;Conclusão;Graduado;Entre 19 e 21;1
782805;Ciência Da Computação;Integral;2012;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.0;5.03;36.17;1;0.0;39;21;18;77.77;53.85;10;0;11;46.15;10;Excluído;Excluído;Até 18;0
782832;Sistemas De Informação;Noturno;2012;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);6.61;5.32;100.0;0;0.0;51;8;43;85.61;15.69;6;0;2;84.31;14;Conclusão;Graduado;Até 18;0
782844;Sistemas De Informação;Noturno;2012;19;Não;Processo Seletivo;Ampla Concorrência;Feminino;Não Informado;Solteiro(A);6.48;5.32;100.0;0;0.0;54;13;41;83.22;24.07;10;0;3;75.93;13;Conclusão;Graduado;Entre 19 e 21;0
782850;Ciência Da Computação;Integral;2012;20;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.95;5.03;97.87;0;0.0;87;43;44;85.88;49.43;36;0;7;50.57;18;Ativo;Ativo;Entre 19 e 21;0
782864;Sistemas De Informação;Noturno;2012;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);7.6;5.32;100.0;0;0.0;45;0;45;93.02;0.0;0;0;0;100.0;8;Conclusão;Graduado;Até 18;0
782877;Ciência Da Computação;Integral;2012;22;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);2.84;5.03;42.55;1;0.0;60;45;15;75.78;75.0;26;0;19;25.0;14;Excluído;Excluído;Entre 21 e 24;0
782878;Sistemas De Informação;Noturno;2012;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);2.89;5.32;24.66;1;0.0;30;21;9;76.43;70.0;10;0;11;30.0;8;Excluído;Excluído;Entre 19 e 21;0
782883;Sistemas De Informação;Noturno;2012;19;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);6.7;5.32;100.0;0;0.0;54;10;44;90.06;18.52;9;0;1;81.48;13;Conclusão;Graduado;Entre 19 e 21;1
782884;Ciência Da Computação;Integral;2012;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);7.35;5.03;100.0;0;0.0;49;3;46;94.55;6.12;3;0;0;93.88;9;Conclusão;Graduado;Até 18;0
782885;Sistemas De Informação;Noturno;2012;20;Sim;Processo Seletivo;RI;Feminino;Preto;Solteiro(A);5.02;5.32;70.13;1;0.0;50;21;29;84.76;42.0;19;0;2;58.0;12;Ativo;Ativo;Entre 19 e 21;1
782893;Ciência Da Computação;Integral;2012;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.16;5.03;100.0;0;0.0;85;39;46;86.96;45.88;38;0;1;54.12;18;Ativo;Ativo;Até 18;0
782901;Sistemas De Informação;Noturno;2012;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.84;5.32;73.33;1;0.0;47;14;33;85.73;29.79;9;0;5;70.21;12;Ativo;Ativo;Até 18;0
782913;Ciência Da Computação;Integral;2012;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);6.15;5.03;100.0;0;0.0;56;13;43;84.06;23.21;11;0;2;76.79;11;Conclusão;Graduado;Até 18;0
782924;Sistemas De Informação;Noturno;2012;26;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.0;5.32;0.0;0;0.0;5;5;0;16.88;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 25 e 27;0
782950;Engenharia De Software;Noturno;2012;25;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;0.0;0;0.0;5;5;0;6.88;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 25 e 27;0
782961;Sistemas De Informação;Noturno;2012;26;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.52;5.32;91.46;1;0.0;64;31;33;66.76;48.44;7;2;22;51.56;16;Ativo;Ativo;Entre 25 e 27;0
782993;Sistemas De Informação;Noturno;2012;21;Não;Processo Seletivo;Ampla Concorrência;Feminino;Não Informado;Solteiro(A);5.56;5.32;34.13;1;0.0;22;5;17;86.1;22.73;2;0;3;77.27;6;Excluído;Excluído;Entre 19 e 21;0
782995;Engenharia De Software;Noturno;2012;19;Sim;Processo Seletivo;RI;Feminino;Não Informado;Solteiro(A);5.67;5.48;0.0;1;0.0;17;6;11;75.37;35.29;1;0;5;64.71;4;Excluído;Excluído;Entre 19 e 21;1
782996;Engenharia De Software;Noturno;2012;20;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);5.08;5.48;100.0;0;0.0;77;35;42;77.91;45.45;18;0;17;54.55;17;Conclusão;Graduado;Entre 19 e 21;1
782997;Engenharia De Software;Noturno;2012;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);2.46;5.48;20.0;1;0.0;48;38;10;67.42;79.17;23;0;15;20.83;15;Excluído;Excluído;Até 18;0
782998;Engenharia De Software;Noturno;2012;18;Não;Processo Seletivo;Ampla Concorrência;Feminino;Não Informado;Solteiro(A);3.3;5.48;25.18;0;0.0;25;14;11;72.44;56.0;6;0;8;44.0;7;Excluído;Excluído;Até 18;0
782999;Engenharia De Software;Noturno;2012;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.17;5.48;89.62;1;0.0;78;32;46;79.29;41.03;20;1;11;58.97;16;Ativo;Ativo;Até 18;0
783008;Sistemas De Informação;Noturno;2012;18;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);6.76;5.32;100.0;0;0.0;50;6;44;90.62;12.0;4;0;2;88.0;11;Conclusão;Graduado;Até 18;1
783009;Engenharia De Software;Noturno;2012;23;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);3.22;5.48;30.0;1;0.0;54;39;15;71.01;72.22;23;0;16;27.78;13;Ativo;Ativo;Entre 21 e 24;1
783010;Engenharia De Software;Noturno;2012;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);6.96;5.48;100.0;0;2.0;51;6;45;89.37;11.76;6;0;0;88.24;12;Conclusão;Graduado;Até 18;0
783030;Ciência Da Computação;Integral;2012;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.39;5.03;100.0;0;0.0;79;33;46;87.52;41.77;27;0;6;58.23;16;Conclusão;Graduado;Até 18;0
783077;Sistemas De Informação;Noturno;2012;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.82;5.32;100.0;1;0.0;64;20;44;78.55;31.25;5;1;14;68.75;16;Conclusão;Graduado;Entre 19 e 21;0
783086;Sistemas De Informação;Noturno;2012;20;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);5.04;5.32;100.0;0;0.0;76;36;40;88.25;47.37;33;0;3;52.63;17;Conclusão;Graduado;Entre 19 e 21;1
